Path,File,Date Acquired,Sample,Misc
D:\MassHunter\GCMS\1\data\20181213\,H501.D,13 Dec 2018  19:03    ,H501, 
TIC: H501.D\data.ms,,,,
7.859,7744,,,
7.862,7827,,,
7.865,7501,,,
7.869,7501,,,
7.872,7296,,,
7.875,7703,,,
7.879,7514,,,
7.882,8023,,,
7.886,7906,,,
7.889,7554,,,
7.892,7527,,,
7.896,7158,,,
7.899,7367,,,
7.902,7852,,,
7.906,7881,,,
7.909,7234,,,
7.913,7668,,,
7.916,7839,,,
7.919,7556,,,
7.923,7927,,,
7.926,7939,,,
7.929,7338,,,
7.933,8117,,,
7.936,7093,,,
7.94,7875,,,
7.943,7248,,,
7.946,7502,,,
7.95,7524,,,
7.953,7760,,,
7.956,7503,,,
7.96,7932,,,
7.963,7445,,,
7.967,8234,,,
7.97,7733,,,
7.973,7842,,,
7.977,7545,,,
7.98,8286,,,
7.983,8849,,,
7.987,9072,,,
7.99,9200,,,
7.994,9343,,,
7.997,9339,,,
8,9462,,,
8.004,9337,,,
8.007,9733,,,
8.01,8885,,,
8.014,9180,,,
8.017,9165,,,
8.021,8131,,,
8.024,8163,,,
8.027,7934,,,
8.031,7502,,,
8.034,7891,,,
8.037,8130,,,
8.041,7366,,,
8.044,7560,,,
8.048,7509,,,
8.051,7881,,,
8.054,8072,,,
8.058,7669,,,
8.061,7753,,,
8.064,7527,,,
8.068,7768,,,
8.071,7959,,,
8.075,8031,,,
8.078,7524,,,
8.081,7402,,,
8.085,7236,,,
8.088,7982,,,
8.091,7268,,,
8.095,7573,,,
8.098,7346,,,
8.102,7715,,,
8.105,7601,,,
8.108,8098,,,
8.112,7325,,,
8.115,7551,,,
8.118,7353,,,
8.122,7363,,,
8.125,7397,,,
8.129,7547,,,
8.132,8047,,,
8.135,7793,,,
8.139,7447,,,
8.142,7921,,,
8.145,7617,,,
8.149,7522,,,
8.152,8335,,,
8.156,7375,,,
8.159,7952,,,
8.162,7358,,,
8.166,7428,,,
8.169,7599,,,
8.172,7782,,,
8.176,7643,,,
8.179,8074,,,
8.183,7751,,,
8.186,7793,,,
8.189,7792,,,
8.193,7978,,,
8.196,8159,,,
8.199,7656,,,
8.203,7941,,,
8.206,7206,,,
8.21,8169,,,
8.213,8299,,,
8.216,8123,,,
8.22,7779,,,
8.223,7078,,,
8.226,7570,,,
8.23,7075,,,
8.233,7719,,,
8.237,7451,,,
8.24,7015,,,
8.243,7332,,,
8.247,7290,,,
8.25,7837,,,
8.253,7282,,,
8.257,7529,,,
8.26,7032,,,
8.264,7568,,,
8.267,7463,,,
8.27,7528,,,
8.274,7937,,,
8.277,8039,,,
8.28,7762,,,
8.284,7022,,,
8.287,7325,,,
8.291,7301,,,
8.294,7374,,,
8.297,7788,,,
8.301,7811,,,
8.304,7375,,,
8.307,7082,,,
8.311,7767,,,
8.314,7341,,,
8.318,7191,,,
8.321,7544,,,
8.324,7195,,,
8.328,7665,,,
8.331,7509,,,
8.334,7803,,,
8.338,7856,,,
8.341,7804,,,
8.345,6993,,,
8.348,7521,,,
8.351,8308,,,
8.355,7814,,,
8.358,7609,,,
8.361,7556,,,
8.365,7337,,,
8.368,7836,,,
8.372,7124,,,
8.375,7760,,,
8.378,7199,,,
8.382,6912,,,
8.385,8365,,,
8.388,7968,,,
8.392,8101,,,
8.395,8403,,,
8.399,8336,,,
8.402,8761,,,
8.405,9644,,,
8.409,10548,,,
8.412,11444,,,
8.415,11440,,,
8.419,12526,,,
8.422,14164,,,
8.426,13828,,,
8.429,14448,,,
8.432,15741,,,
8.436,15638,,,
8.439,15970,,,
8.442,16491,,,
8.446,16176,,,
8.449,16640,,,
8.453,16466,,,
8.456,16021,,,
8.459,16396,,,
8.463,15165,,,
8.466,15746,,,
8.469,15605,,,
8.473,13895,,,
8.476,14159,,,
8.48,13519,,,
8.483,13836,,,
8.486,12990,,,
8.49,13630,,,
8.493,12152,,,
8.496,12958,,,
8.5,12026,,,
8.503,12031,,,
8.507,13322,,,
8.51,12445,,,
8.513,11480,,,
8.517,12376,,,
8.52,11530,,,
8.523,11653,,,
8.527,11379,,,
8.53,11887,,,
8.534,11224,,,
8.537,11184,,,
8.54,11842,,,
8.544,11423,,,
8.547,11277,,,
8.55,11615,,,
8.554,11449,,,
8.557,11400,,,
8.561,11622,,,
8.564,11412,,,
8.567,11781,,,
8.571,11918,,,
8.574,11761,,,
8.577,11159,,,
8.581,11181,,,
8.584,11528,,,
8.588,11308,,,
8.591,11378,,,
8.594,11322,,,
8.598,10937,,,
8.601,11325,,,
8.604,11420,,,
8.608,11475,,,
8.611,11379,,,
8.615,11209,,,
8.618,11358,,,
8.621,11614,,,
8.625,11785,,,
8.628,11478,,,
8.631,11425,,,
8.635,11220,,,
8.638,11500,,,
8.642,11394,,,
8.645,10703,,,
8.648,11501,,,
8.652,10623,,,
8.655,10982,,,
8.658,10861,,,
8.662,12015,,,
8.665,11834,,,
8.669,11929,,,
8.672,13380,,,
8.675,12656,,,
8.679,13267,,,
8.682,13794,,,
8.685,14158,,,
8.689,14431,,,
8.692,14840,,,
8.696,14822,,,
8.699,14807,,,
8.702,15166,,,
8.706,15920,,,
8.709,16854,,,
8.712,16796,,,
8.716,16794,,,
8.719,16498,,,
8.723,16468,,,
8.726,16324,,,
8.729,17352,,,
8.733,16793,,,
8.736,17368,,,
8.739,17931,,,
8.743,18355,,,
8.746,18511,,,
8.75,19027,,,
8.753,18989,,,
8.756,19932,,,
8.76,19419,,,
8.763,18587,,,
8.766,18823,,,
8.77,19458,,,
8.773,19464,,,
8.777,18059,,,
8.78,16112,,,
8.783,13231,,,
8.787,12562,,,
8.79,12009,,,
8.793,11960,,,
8.797,11247,,,
8.8,11843,,,
8.804,12326,,,
8.807,11103,,,
8.81,11863,,,
8.814,11170,,,
8.817,11108,,,
8.821,11992,,,
8.824,11016,,,
8.827,11288,,,
8.831,11523,,,
8.834,12043,,,
8.837,11885,,,
8.841,11816,,,
8.844,11126,,,
8.848,12515,,,
8.851,11768,,,
8.854,11362,,,
8.858,11516,,,
8.861,11333,,,
8.864,11520,,,
8.868,12246,,,
8.871,11444,,,
8.875,12078,,,
8.878,11730,,,
8.881,12434,,,
8.885,12215,,,
8.888,12387,,,
8.891,11803,,,
8.895,12059,,,
8.898,11823,,,
8.902,12518,,,
8.905,12961,,,
8.908,12659,,,
8.912,12488,,,
8.915,11329,,,
8.918,12014,,,
8.922,11820,,,
8.925,11683,,,
8.928,12030,,,
8.932,11880,,,
8.935,11638,,,
8.939,10974,,,
8.942,12454,,,
8.945,11164,,,
8.949,11662,,,
8.952,11753,,,
8.956,10810,,,
8.959,10718,,,
8.962,11180,,,
8.966,11802,,,
8.969,11168,,,
8.972,11643,,,
8.976,11238,,,
8.979,11004,,,
8.982,11045,,,
8.986,11405,,,
8.989,11653,,,
8.993,11602,,,
8.996,11896,,,
8.999,11550,,,
9.003,11627,,,
9.006,10595,,,
9.01,11833,,,
9.013,11094,,,
9.016,11467,,,
9.02,11439,,,
9.023,11747,,,
9.026,10403,,,
9.03,11880,,,
9.033,11934,,,
9.037,12094,,,
9.04,11215,,,
9.043,11453,,,
9.047,11255,,,
9.05,12346,,,
9.053,11377,,,
9.057,12288,,,
9.06,11604,,,
9.064,11181,,,
9.067,11733,,,
9.07,11608,,,
9.074,12262,,,
9.077,11451,,,
9.08,12039,,,
9.084,11032,,,
9.087,11724,,,
9.091,11039,,,
9.094,11934,,,
9.097,10977,,,
9.101,11593,,,
9.104,10665,,,
9.107,11191,,,
9.111,11292,,,
9.114,11512,,,
9.118,11653,,,
9.121,11830,,,
9.124,11791,,,
9.128,11210,,,
9.131,12172,,,
9.134,12345,,,
9.138,11520,,,
9.141,11761,,,
9.145,11257,,,
9.148,11545,,,
9.151,11555,,,
9.155,11928,,,
9.158,11930,,,
9.161,12256,,,
9.165,12171,,,
9.168,12001,,,
9.172,11849,,,
9.175,12756,,,
9.178,11496,,,
9.182,12094,,,
9.185,11750,,,
9.188,11472,,,
9.192,11977,,,
9.195,11609,,,
9.199,11829,,,
9.202,12280,,,
9.205,11329,,,
9.209,11464,,,
9.212,11183,,,
9.215,11623,,,
9.219,12396,,,
9.222,11827,,,
9.226,11878,,,
9.229,11437,,,
9.232,11599,,,
9.236,12228,,,
9.239,11492,,,
9.242,10913,,,
9.246,11005,,,
9.249,11601,,,
9.253,12152,,,
9.256,11759,,,
9.259,12012,,,
9.263,11852,,,
9.266,11790,,,
9.269,11900,,,
9.273,11347,,,
9.276,11860,,,
9.28,12444,,,
9.283,12222,,,
9.286,12315,,,
9.29,11821,,,
9.293,11775,,,
9.296,12067,,,
9.3,12189,,,
9.303,11964,,,
9.307,11916,,,
9.31,11654,,,
9.313,11628,,,
9.317,12877,,,
9.32,12039,,,
9.323,11991,,,
9.327,11982,,,
9.33,11814,,,
9.334,11801,,,
9.337,12084,,,
9.34,12086,,,
9.344,11959,,,
9.347,11989,,,
9.35,13047,,,
9.354,12354,,,
9.357,12590,,,
9.361,12000,,,
9.364,12954,,,
9.367,11959,,,
9.371,12953,,,
9.374,12633,,,
9.377,11564,,,
9.381,12827,,,
9.384,11750,,,
9.388,12616,,,
9.391,12504,,,
9.394,13122,,,
9.398,12489,,,
9.401,12501,,,
9.404,13150,,,
9.408,12457,,,
9.411,13077,,,
9.415,11657,,,
9.418,11692,,,
9.421,12782,,,
9.425,11688,,,
9.428,12485,,,
9.431,12312,,,
9.435,12770,,,
9.438,11971,,,
9.442,12403,,,
9.445,12205,,,
9.448,11530,,,
9.452,12057,,,
9.455,11605,,,
9.458,11771,,,
9.462,11473,,,
9.465,11109,,,
9.469,11240,,,
9.472,10420,,,
9.475,11247,,,
9.479,11355,,,
9.482,10323,,,
9.485,10289,,,
9.489,10291,,,
9.492,10365,,,
9.496,10175,,,
9.499,10305,,,
9.502,10073,,,
9.506,10692,,,
9.509,10035,,,
9.512,10459,,,
9.516,10370,,,
9.519,10939,,,
9.523,10482,,,
9.526,10640,,,
9.529,10553,,,
9.533,10444,,,
9.536,10792,,,
9.539,10525,,,
9.543,10417,,,
9.546,9919,,,
9.55,10559,,,
9.553,10709,,,
9.556,13607,,,
9.56,16638,,,
9.563,20207,,,
9.566,23942,,,
9.57,26273,,,
9.573,27958,,,
9.577,27217,,,
9.58,27080,,,
9.583,26617,,,
9.587,26451,,,
9.59,25462,,,
9.593,26249,,,
9.597,22850,,,
9.6,21993,,,
9.604,20334,,,
9.607,20483,,,
9.61,18618,,,
9.614,18656,,,
9.617,17177,,,
9.62,16392,,,
9.624,16769,,,
9.627,16519,,,
9.631,14181,,,
9.634,13510,,,
9.637,13355,,,
9.641,14454,,,
9.644,13278,,,
9.647,12502,,,
9.651,12183,,,
9.654,13116,,,
9.658,11400,,,
9.661,11804,,,
9.664,11637,,,
9.668,11566,,,
9.671,11285,,,
9.674,10961,,,
9.678,11382,,,
9.681,11520,,,
9.685,11736,,,
9.688,11026,,,
9.691,11867,,,
9.695,12697,,,
9.698,14074,,,
9.701,20635,,,
9.705,28071,,,
9.708,41984,,,
9.712,55149,,,
9.715,66829,,,
9.718,75443,,,
9.722,80817,,,
9.725,84154,,,
9.728,82569,,,
9.732,82578,,,
9.735,75982,,,
9.739,72190,,,
9.742,67275,,,
9.745,63033,,,
9.749,58067,,,
9.752,53064,,,
9.755,49617,,,
9.759,45668,,,
9.762,40434,,,
9.766,36841,,,
9.769,35468,,,
9.772,33171,,,
9.776,29828,,,
9.779,27237,,,
9.782,25008,,,
9.786,24186,,,
9.789,22434,,,
9.793,20960,,,
9.796,21639,,,
9.799,19344,,,
9.803,18886,,,
9.806,18089,,,
9.809,17112,,,
9.813,16439,,,
9.816,15081,,,
9.82,14967,,,
9.823,14289,,,
9.826,14962,,,
9.83,13703,,,
9.833,14256,,,
9.836,13886,,,
9.84,13964,,,
9.843,13945,,,
9.847,12789,,,
9.85,12543,,,
9.853,12745,,,
9.857,12687,,,
9.86,11620,,,
9.863,12521,,,
9.867,12630,,,
9.87,12634,,,
9.874,12277,,,
9.877,11514,,,
9.88,11791,,,
9.884,11871,,,
9.887,11547,,,
9.89,12705,,,
9.894,12329,,,
9.897,11753,,,
9.901,11805,,,
9.904,11666,,,
9.907,11680,,,
9.911,11414,,,
9.914,10612,,,
9.917,11326,,,
9.921,11457,,,
9.924,11548,,,
9.928,12576,,,
9.931,11701,,,
9.934,11518,,,
9.938,10943,,,
9.941,11664,,,
9.944,10894,,,
9.948,12153,,,
9.951,11854,,,
9.955,11047,,,
9.958,11428,,,
9.961,12160,,,
9.965,11868,,,
9.968,11680,,,
9.971,11877,,,
9.975,10912,,,
9.978,10913,,,
9.982,10961,,,
9.985,11347,,,
9.988,11857,,,
9.992,11465,,,
9.995,11395,,,
9.998,11499,,,
10.002,11313,,,
10.005,11794,,,
10.009,11444,,,
10.012,10779,,,
10.015,11151,,,
10.019,11503,,,
10.022,10536,,,
10.025,11312,,,
10.029,11038,,,
10.032,11079,,,
10.036,11426,,,
10.039,12031,,,
10.042,11575,,,
10.046,11077,,,
10.049,11870,,,
10.052,10780,,,
10.056,11071,,,
10.059,11214,,,
10.063,11628,,,
10.066,10947,,,
10.069,10895,,,
10.073,10911,,,
10.076,11994,,,
10.079,11476,,,
10.083,11166,,,
10.086,11287,,,
10.09,10857,,,
10.093,11314,,,
10.096,11253,,,
10.1,10814,,,
10.103,11718,,,
10.106,10327,,,
10.11,10792,,,
10.113,11413,,,
10.117,10627,,,
10.12,11715,,,
10.123,11629,,,
10.127,11433,,,
10.13,11138,,,
10.133,11126,,,
10.137,12023,,,
10.14,11330,,,
10.144,11337,,,
10.147,11601,,,
10.15,11095,,,
10.154,11454,,,
10.157,11562,,,
10.16,11306,,,
10.164,10879,,,
10.167,12189,,,
10.171,11020,,,
10.174,11812,,,
10.177,10878,,,
10.181,10793,,,
10.184,10976,,,
10.187,11958,,,
10.191,11161,,,
10.194,11645,,,
10.198,12114,,,
10.201,11186,,,
10.204,11421,,,
10.208,11988,,,
10.211,10776,,,
10.215,10889,,,
10.218,11491,,,
10.221,11696,,,
10.225,11612,,,
10.228,11651,,,
10.231,10977,,,
10.235,11274,,,
10.238,10986,,,
10.242,11610,,,
10.245,10901,,,
10.248,11301,,,
10.252,10715,,,
10.255,11002,,,
10.258,10796,,,
10.262,11151,,,
10.265,10751,,,
10.269,11376,,,
10.272,10920,,,
10.275,11608,,,
10.279,11326,,,
10.282,10908,,,
10.285,11174,,,
10.289,11450,,,
10.292,11836,,,
10.296,12227,,,
10.299,13575,,,
10.302,14158,,,
10.306,14970,,,
10.309,16630,,,
10.312,15847,,,
10.316,15954,,,
10.319,15121,,,
10.323,15694,,,
10.326,14889,,,
10.329,15011,,,
10.333,14829,,,
10.336,13169,,,
10.339,14135,,,
10.343,14009,,,
10.346,12948,,,
10.35,12599,,,
10.353,12114,,,
10.356,12104,,,
10.36,12746,,,
10.363,12048,,,
10.366,11992,,,
10.37,12518,,,
10.373,11906,,,
10.377,11598,,,
10.38,11761,,,
10.383,11501,,,
10.387,11215,,,
10.39,11588,,,
10.393,11248,,,
10.397,11606,,,
10.4,11479,,,
10.404,11330,,,
10.407,11125,,,
10.41,11428,,,
10.414,11414,,,
10.417,11776,,,
10.42,13038,,,
10.424,13996,,,
10.427,16074,,,
10.431,16699,,,
10.434,17706,,,
10.437,19692,,,
10.441,19739,,,
10.444,19512,,,
10.447,20022,,,
10.451,18662,,,
10.454,18939,,,
10.458,17278,,,
10.461,17074,,,
10.464,16486,,,
10.468,16255,,,
10.471,16651,,,
10.474,16169,,,
10.478,15314,,,
10.481,14696,,,
10.485,14354,,,
10.488,14214,,,
10.491,14287,,,
10.495,13227,,,
10.498,12880,,,
10.501,13822,,,
10.505,13642,,,
10.508,12881,,,
10.512,12996,,,
10.515,11935,,,
10.518,12181,,,
10.522,11692,,,
10.525,11572,,,
10.528,11734,,,
10.532,12300,,,
10.535,11545,,,
10.539,13047,,,
10.542,11528,,,
10.545,11427,,,
10.549,12196,,,
10.552,11636,,,
10.555,11874,,,
10.559,12635,,,
10.562,11979,,,
10.566,11665,,,
10.569,11999,,,
10.572,11582,,,
10.576,11980,,,
10.579,11574,,,
10.582,11659,,,
10.586,11853,,,
10.589,12469,,,
10.593,11641,,,
10.596,10820,,,
10.599,11877,,,
10.603,11767,,,
10.606,12270,,,
10.609,11276,,,
10.613,11002,,,
10.616,12341,,,
10.62,11173,,,
10.623,12351,,,
10.626,11498,,,
10.63,12088,,,
10.633,11403,,,
10.636,11590,,,
10.64,11279,,,
10.643,11500,,,
10.647,11920,,,
10.65,11412,,,
10.653,11332,,,
10.657,11930,,,
10.66,11825,,,
10.663,11560,,,
10.667,11388,,,
10.67,11545,,,
10.674,11663,,,
10.677,12077,,,
10.68,11605,,,
10.684,11050,,,
10.687,11595,,,
10.69,11575,,,
10.694,11466,,,
10.697,11818,,,
10.701,11567,,,
10.704,11867,,,
10.707,10982,,,
10.711,11280,,,
10.714,11980,,,
10.717,11187,,,
10.721,11473,,,
10.724,11354,,,
10.728,11314,,,
10.731,11425,,,
10.734,11236,,,
10.738,12072,,,
10.741,11341,,,
10.744,11590,,,
10.748,11135,,,
10.751,11777,,,
10.755,10722,,,
10.758,12025,,,
10.761,10885,,,
10.765,11764,,,
10.768,11450,,,
10.771,11809,,,
10.775,11466,,,
10.778,10761,,,
10.782,11416,,,
10.785,11815,,,
10.788,11913,,,
10.792,12553,,,
10.795,10519,,,
10.798,11924,,,
10.802,11847,,,
10.805,10636,,,
10.809,10761,,,
10.812,11493,,,
10.815,11276,,,
10.819,11342,,,
10.822,11554,,,
10.825,11906,,,
10.829,12193,,,
10.832,10977,,,
10.836,10836,,,
10.839,11192,,,
10.842,11612,,,
10.846,11426,,,
10.849,11428,,,
10.852,11576,,,
10.856,11299,,,
10.859,11696,,,
10.863,11594,,,
10.866,11533,,,
10.869,11222,,,
10.873,11053,,,
10.876,11902,,,
10.879,11449,,,
10.883,11022,,,
10.886,11287,,,
10.89,11051,,,
10.893,11267,,,
10.896,10429,,,
10.9,11342,,,
10.903,11211,,,
10.906,10557,,,
10.91,11119,,,
10.913,11579,,,
10.917,11451,,,
10.92,10927,,,
10.923,10543,,,
10.927,10916,,,
10.93,10932,,,
10.933,11477,,,
10.937,11167,,,
10.94,11328,,,
10.944,12039,,,
10.947,12014,,,
10.95,12068,,,
10.954,10842,,,
10.957,10827,,,
10.96,11383,,,
10.964,11836,,,
10.967,11566,,,
10.971,11209,,,
10.974,11116,,,
10.977,11535,,,
10.981,11141,,,
10.984,11621,,,
10.987,11351,,,
10.991,10803,,,
10.994,11172,,,
10.998,10410,,,
11.001,10822,,,
11.004,11487,,,
11.008,11674,,,
11.011,11478,,,
11.014,11547,,,
11.018,11264,,,
11.021,11644,,,
11.025,11240,,,
11.028,11790,,,
11.031,12069,,,
11.035,12654,,,
11.038,11467,,,
11.041,12217,,,
11.045,12596,,,
11.048,12440,,,
11.052,12300,,,
11.055,12751,,,
11.058,11452,,,
11.062,11877,,,
11.065,12029,,,
11.068,11554,,,
11.072,11727,,,
11.075,12396,,,
11.079,11143,,,
11.082,11029,,,
11.085,11299,,,
11.089,11975,,,
11.092,10541,,,
11.095,10535,,,
11.099,11467,,,
11.102,11053,,,
11.106,11335,,,
11.109,11381,,,
11.112,10771,,,
11.116,11574,,,
11.119,11188,,,
11.122,11504,,,
11.126,10900,,,
11.129,11090,,,
11.133,10995,,,
11.136,11121,,,
11.139,11096,,,
11.143,10995,,,
11.146,10903,,,
11.149,10434,,,
11.153,10593,,,
11.156,11487,,,
11.16,11021,,,
11.163,11121,,,
11.166,11818,,,
11.17,11224,,,
11.173,10378,,,
11.176,11081,,,
11.18,11892,,,
11.183,11145,,,
11.187,11039,,,
11.19,11423,,,
11.193,10895,,,
11.197,11548,,,
11.2,11011,,,
11.203,10744,,,
11.207,10628,,,
11.21,10885,,,
11.214,11255,,,
11.217,11297,,,
11.22,10923,,,
11.224,11192,,,
11.227,11075,,,
11.23,10949,,,
11.234,10611,,,
11.237,10899,,,
11.241,11146,,,
11.244,11458,,,
11.247,10573,,,
11.251,10396,,,
11.254,10709,,,
11.257,11307,,,
11.261,11895,,,
11.264,10529,,,
11.268,10272,,,
11.271,10968,,,
11.274,10546,,,
11.278,10694,,,
11.281,11332,,,
11.284,10406,,,
11.288,10430,,,
11.291,10060,,,
11.295,10675,,,
11.298,10309,,,
11.301,11640,,,
11.305,11464,,,
11.308,10644,,,
11.311,11908,,,
11.315,11993,,,
11.318,12147,,,
11.322,12107,,,
11.325,11928,,,
11.328,12568,,,
11.332,13271,,,
11.335,12764,,,
11.338,13794,,,
11.342,14054,,,
11.345,14232,,,
11.349,14968,,,
11.352,14951,,,
11.355,15297,,,
11.359,14712,,,
11.362,15488,,,
11.365,16681,,,
11.369,16231,,,
11.372,15960,,,
11.376,16906,,,
11.379,16406,,,
11.382,16843,,,
11.386,17770,,,
11.389,18224,,,
11.392,17062,,,
11.396,18269,,,
11.399,18022,,,
11.403,17874,,,
11.406,17711,,,
11.409,18442,,,
11.413,17651,,,
11.416,18255,,,
11.419,18185,,,
11.423,18609,,,
11.426,18893,,,
11.43,18721,,,
11.433,18111,,,
11.436,18823,,,
11.44,18865,,,
11.443,18526,,,
11.446,18752,,,
11.45,18414,,,
11.453,17597,,,
11.457,18500,,,
11.46,17616,,,
11.463,18932,,,
11.467,18270,,,
11.47,18339,,,
11.473,18210,,,
11.477,18611,,,
11.48,19328,,,
11.484,17882,,,
11.487,18231,,,
11.49,18451,,,
11.494,17712,,,
11.497,17044,,,
11.5,17086,,,
11.504,15527,,,
11.507,15471,,,
11.511,14751,,,
11.514,14047,,,
11.517,13577,,,
11.521,13394,,,
11.524,12068,,,
11.527,13078,,,
11.531,12593,,,
11.534,12379,,,
11.538,11809,,,
11.541,12685,,,
11.544,12298,,,
11.548,11914,,,
11.551,12045,,,
11.554,11985,,,
11.558,12041,,,
11.561,11885,,,
11.565,12722,,,
11.568,11787,,,
11.571,12071,,,
11.575,11302,,,
11.578,11054,,,
11.581,11475,,,
11.585,10603,,,
11.588,10043,,,
11.592,9838,,,
11.595,9756,,,
11.598,10249,,,
11.602,10245,,,
11.605,10515,,,
11.609,10362,,,
11.612,10013,,,
11.615,10099,,,
11.619,10381,,,
11.622,10279,,,
11.625,10472,,,
11.629,10684,,,
11.632,10046,,,
11.636,10194,,,
11.639,10154,,,
11.642,10577,,,
11.646,10250,,,
11.649,9889,,,
11.652,10102,,,
11.656,11008,,,
11.659,11123,,,
11.663,10692,,,
11.666,10056,,,
11.669,9716,,,
11.673,10477,,,
11.676,10371,,,
11.679,10344,,,
11.683,10008,,,
11.686,9787,,,
11.69,10303,,,
11.693,10080,,,
11.696,10105,,,
11.7,10097,,,
11.703,10583,,,
11.706,10585,,,
11.71,9811,,,
11.713,10278,,,
11.717,9735,,,
11.72,10418,,,
11.723,10550,,,
11.727,10587,,,
11.73,10786,,,
11.733,10362,,,
11.737,10460,,,
11.74,9695,,,
11.744,10070,,,
11.747,9600,,,
11.75,9905,,,
11.754,9950,,,
11.757,10152,,,
11.76,9774,,,
11.764,10055,,,
11.767,9837,,,
11.771,9851,,,
11.774,10092,,,
11.777,9474,,,
11.781,10070,,,
11.784,9969,,,
11.787,9969,,,
11.791,9651,,,
11.794,9876,,,
11.798,10169,,,
11.801,10212,,,
11.804,10427,,,
11.808,9360,,,
11.811,9673,,,
11.814,9805,,,
11.818,10491,,,
11.821,10147,,,
11.825,9701,,,
11.828,9935,,,
11.831,9828,,,
11.835,9800,,,
11.838,9839,,,
11.841,9929,,,
11.845,9638,,,
11.848,8948,,,
11.852,9323,,,
11.855,10264,,,
11.858,9900,,,
11.862,9941,,,
11.865,10250,,,
11.868,9654,,,
11.872,9387,,,
11.875,10996,,,
11.879,9810,,,
11.882,9709,,,
11.885,9656,,,
11.889,10349,,,
11.892,10010,,,
11.895,9344,,,
11.899,10210,,,
11.902,10607,,,
11.906,9673,,,
11.909,10731,,,
11.912,9926,,,
11.916,9224,,,
11.919,10159,,,
11.922,10018,,,
11.926,10454,,,
11.929,9742,,,
11.933,9623,,,
11.936,9452,,,
11.939,9858,,,
11.943,10482,,,
11.946,10451,,,
11.949,10005,,,
11.953,9310,,,
11.956,9971,,,
11.96,9148,,,
11.963,10016,,,
11.966,9404,,,
11.97,9841,,,
11.973,10295,,,
11.976,9870,,,
11.98,9307,,,
11.983,9401,,,
11.987,9753,,,
11.99,9800,,,
11.993,9738,,,
11.997,9784,,,
12,9858,,,
12.003,9880,,,
12.007,9815,,,
12.01,10107,,,
12.014,9481,,,
12.017,9606,,,
12.02,9740,,,
12.024,9890,,,
12.027,9379,,,
12.03,10133,,,
12.034,9936,,,
12.037,9295,,,
12.041,9407,,,
12.044,9675,,,
12.047,9525,,,
12.051,10041,,,
12.054,9740,,,
12.057,9657,,,
12.061,10101,,,
12.064,10025,,,
12.068,9706,,,
12.071,9600,,,
12.074,10053,,,
12.078,9495,,,
12.081,9843,,,
12.084,9383,,,
12.088,9772,,,
12.091,9164,,,
12.095,9784,,,
12.098,9802,,,
12.101,9263,,,
12.105,9764,,,
12.108,9319,,,
12.111,9230,,,
12.115,9115,,,
12.118,9376,,,
12.122,9405,,,
12.125,9528,,,
12.128,9221,,,
12.132,9249,,,
12.135,9478,,,
12.138,9901,,,
12.142,9068,,,
12.145,9113,,,
12.149,9296,,,
12.152,9249,,,
12.155,9854,,,
12.159,8891,,,
12.162,10235,,,
12.165,10018,,,
12.169,10178,,,
12.172,9955,,,
12.176,9552,,,
12.179,10015,,,
12.182,9303,,,
12.186,9870,,,
12.189,9957,,,
12.192,9125,,,
12.196,9653,,,
12.199,9480,,,
12.203,9636,,,
12.206,9249,,,
12.209,9180,,,
12.213,9422,,,
12.216,9302,,,
12.219,9606,,,
12.223,8819,,,
12.226,9512,,,
12.23,9619,,,
12.233,9684,,,
12.236,9702,,,
12.24,9731,,,
12.243,9108,,,
12.246,9486,,,
12.25,9463,,,
12.253,8859,,,
12.257,9149,,,
12.26,8619,,,
12.263,9696,,,
12.267,9048,,,
12.27,8951,,,
12.273,9352,,,
12.277,9615,,,
12.28,9734,,,
12.284,9813,,,
12.287,9653,,,
12.29,10144,,,
12.294,9967,,,
12.297,10207,,,
12.3,10249,,,
12.304,10215,,,
12.307,10817,,,
12.311,11111,,,
12.314,11158,,,
12.317,10904,,,
12.321,10956,,,
12.324,10248,,,
12.327,10585,,,
12.331,10205,,,
12.334,9784,,,
12.338,10809,,,
12.341,10629,,,
12.344,9468,,,
12.348,9748,,,
12.351,10575,,,
12.354,9705,,,
12.358,9326,,,
12.361,9649,,,
12.365,9718,,,
12.368,9767,,,
12.371,9952,,,
12.375,9816,,,
12.378,9568,,,
12.381,8831,,,
12.385,9572,,,
12.388,9391,,,
12.392,9306,,,
12.395,9309,,,
12.398,9591,,,
12.402,9737,,,
12.405,9532,,,
12.408,9144,,,
12.412,9690,,,
12.415,9885,,,
12.419,9665,,,
12.422,9998,,,
12.425,10012,,,
12.429,9813,,,
12.432,8900,,,
12.435,9026,,,
12.439,9301,,,
12.442,10088,,,
12.446,8691,,,
12.449,8808,,,
12.452,9698,,,
12.456,8865,,,
12.459,9111,,,
12.462,9873,,,
12.466,10343,,,
12.469,9474,,,
12.473,9504,,,
12.476,9788,,,
12.479,9685,,,
12.483,9608,,,
12.486,9469,,,
12.489,9503,,,
12.493,8801,,,
12.496,8948,,,
12.5,9724,,,
12.503,9766,,,
12.506,9220,,,
12.51,10302,,,
12.513,9865,,,
12.516,9448,,,
12.52,9573,,,
12.523,9027,,,
12.527,9577,,,
12.53,8766,,,
12.533,9289,,,
12.537,10019,,,
12.54,9056,,,
12.543,9645,,,
12.547,9412,,,
12.55,9700,,,
